sentence#,words,pos,ner
398,धुरी,NN,O
398,दङ्ग,NN,O
398,छ,VVYN1,O
398,।,YF,O
399,त्यसैगरी,RD,O
399,सर्लाही,NP,B-LOC
399,को,IKM,O
399,क्षेत्र,NN,O
399,नं.,FB,O
399,सुन्दरपुर,NN,B-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,छतौना,NN,B-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,अचलगढ,NN,B-LOC
399,र,CC,O
399,रामनगर,NN,B-LOC
399,करहदवा,NN,I-LOC
399,र,CC,O
399,बलरा,NN,B-LOC
399,रौहतट,NN,I-LOC
399,को,IKM,O
399,क्षेत्र,NN,O
399,नं.,FB,O
399,गंगापिप्रा,NN,B-LOC
399,र,CC,O
399,मुडवलवा,NN,B-LOC
399,तथा,CC,O
399,क्षेत्र,NN,O
399,नं.,FB,O
399,लक्ष्मीनीयाँ,NN,B-LOC
399,कपिलवस्तु,NP,I-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,सिवडिह,NN,B-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,रामनगर,NN,B-LOC
399,वाग्लुङ,NP,I-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,हम्दीशिर,NN,B-LOC
399,र,CC,O
399,प्यूठान,NP,B-LOC
399,क्षेत्र,NN,O
399,नं.,FB,O
399,दाङवाङ,NN,B-LOC
399,बरौला,NN,I-LOC
399,मा,II,O
399,पनि,TT,O
399,आज,NN,O
399,निर्वाचन,NN,O
399,स्थगित,JX,O
399,गरिए,VE,O
399,को,IKM,O
399,छ,VVYN1,O
399,।,YF,O
400,पत्नी,NN,O
400,का,IKO,O
400,रूपमा,NN,O
400,घर,NN,O
400,भित्र्याए,NN,O
400,का,IKO,O
400,रेशम,NN,B-PER
400,सहित,II,O
400,परिवार,NN,O
400,का,IKO,O
400,अन्य,DGX,O
400,पुरुषबाट,NN,O
400,समेत,TT,O
400,आफू,PRF,O
400,माथि,II,O
400,चरम,JX,O
400,यौन,NN,O
400,शोषण,NN,O
400,गरे,VE,O
400,को,IKM,O
400,चौधरी,NP,B-PER
400,ले,IE,O
400,बताए,VE,O
400,की,IKF,O
400,छिन्,VVYM1F,O
400,।,YF,O
401,वाणिज्य,NN,O
401,मन्त्री,NN,O
401,गोपालमान,NN,B-PER
401,श्रेष्ठ,JX,I-PER
401,ले,IE,O
401,जसरी,RJ,O
401,प्रजातन्त्र,NN,O
401,को,IKM,O
401,पुनर्बहाली,NN,O
401,को,IKM,O
401,लागि,II,O
401,बुद्धिजीवी,NN,O
401,वर्ग,NN,O
401,बाट,II,O
401,ठूलो,JM,O
401,योगदान,NN,O
401,भयो,VVYN1,O
401,त्यस,DDX,O
401,को,IKM,O
401,संरक्षण,NN,O
401,को,IKM,O
401,लागि,II,O
401,पनि,TT,O
401,उहाँ,PXH,O
401,हरू,IH,O
401,कै,IKX,O
401,काँध,NN,O
401,मा,II,O
401,जिम्मे,NN,O
401,वारी,NN,O
401,आए,VE,O
401,को,IKM,O
401,छ,VVYN1,O
401,भन्नु,VI,O
401,भयो,VVYN1,O
401,।,YF,O
402,अस्ति,NN,O
402,एक,MM,O
402,नक्कली,NN,O
402,सैन्यविद्,NN,O
402,भनाउँदो,NN,O
402,पापी,NN,O
402,ले,IE,O
402,हाल,NN,O
402,सेना,NN,B-ORG
402,को,IKM,O
402,स्वास्थ्यटोली,NN,O
402,खटाए,VE,O
402,को,IKM,O
402,पनि,TT,O
402,शान्ति,NN,O
402,सम्झौता,NN,O
402,विपरीत,JX,O
402,भनेर,VQ,O
402,बोल्दै,VDX,O
402,थियो,VVYN1,O
402,।,YF,O
403,धरान,NP,B-LOC
403,कोशी,NP,I-LOC
403,अञ्चल,NN,O
403,प्रहरी,NN,O
403,कार्यलय,NN,B-ORG
403,मा,II,O
403,एस.,FB,O
403,पी.,FB,O
403,को,IKM,O
403,गार्ड,NN,O
403,प्रहरी,NN,O
403,जवान,NN,O
403,प्रेम,NN,B-PER
403,बस्नेत,NP,I-PER
403,ले,IE,O
403,चलाए,VE,O
403,को,IKM,O
403,गोली,NN,O
403,ले,IE,O
403,धरान,NP,B-LOC
403,इला,NN,B-ORG
403,का,IKO,O
403,प्रहरी,NN,O
403,कार्यालय,NN,B-ORG
403,का,IKO,O
403,इन्सपेक्टर,NN,O
403,पूर्ण,JX,B-PER
403,सिंह,NP,I-PER
403,खड्,NN,I-PER
403,का,IKO,O
403,घाईते,JX,O
403,भए,VE,O
403,का,IKO,O
403,छन्,VVYX2,O
403,।,YF,O
404,उनी,DDX,O
404,हरूले,NN,O
404,उत्पादन,NN,O
404,गरे,VE,O
404,को,IKM,O
404,कफी,NN,O
404,जिल्ला,NN,B-ORG
404,कफी,NN,I-ORG
404,व्यवसायी,NN,I-ORG
404,सङ्घ,NN,I-ORG
404,ले,IE,O
404,खरदि,NN,O
404,गर्न,VI,O
404,थाले,VE,O
404,को,IKM,O
404,छ,VVYN1,O
404,।,YF,O
405,त्यस,DDX,O
405,पछि,II,O
405,नयाँ,JX,O
405,सरकार,NN,O
405,ले,IE,O
405,पूरा,JX,O
405,बजेट,NN,O
405,ल्याउनेछ,NN,O
405,।,YF,O
406,थरुहट,NN,O
406,कैलाली,NP,B-LOC
406,क्षेत्र,NN,O
406,नं,NP,O
406,का,IKO,O
406,हरिराम,NN,B-PER
406,चौधरी,NP,I-PER
406,तथा,CC,O
406,स्थानीय,JX,O
406,गाउँले,NN,O
406,को,IKM,O
406,सहयोग,NN,O
406,मा,II,O
406,पीडित,JX,O
406,महिला,NN,O
406,चौधरी,NP,B-PER
406,लाई,IA,O
406,बुधबार,NN,O
406,उद्धार,NN,O
406,गरिए,VE,O
406,को,IKM,O
406,छ,VVYN1,O
406,।,YF,O
407,तर,CC,O
407,काठमाडौँ,NN,O
407,को,IKM,O
407,जनमत,NN,O
407,माओवादी,NN,B-ORG
407,मुर्दाबाद,NN,O
407,को,IKM,O
407,नारा,NN,O
407,सहित,II,O
407,सडक,NN,O
407,मा,II,O
407,उत्रनु,VI,O
407,को,IKM,O
407,कारण,NN,O
407,यो,DDX,O
407,मात्र,TT,O
407,होइन,VVYN1,O
407,।,YF,O
408,विगत,NN,O
408,को,IKM,O
408,अन्तरिम,JX,B-ORG
408,सरकार,NN,O
408,ले,IE,O
408,थाती,NN,O
408,राखे,VE,O
408,का,IKO,O
408,काम,NN,O
408,हरू,IH,O
408,हेर्दा,VDO,O
408,कोइराला,NP,B-PER
408,सरकार,NN,O
408,लाई,IA,O
408,त्यती,NN,O
408,सजिलो,JM,O
408,स्थिति,NN,O
408,देखिदैन,VVYN1,O
408,।,YF,O
409,खेल,NN,O
409,को,IKM,O
409,मिनेट,NN,O
409,मा,II,O
409,स्पेन,NP,B-LOC
409,का,IKO,O
409,खेलाडी,NN,O
409,जाभी,NN,B-PER
409,हर्नान्डेज,NN,I-PER
409,ले,IE,O
409,दिए,VE,O
409,को,IKM,O
409,पास,NN,O
409,लाई,IA,O
409,फर्नान्डो,NN,B-PER
409,टोरेस,NN,I-PER
409,ले,IE,O
409,गोल,NN,O
409,गरे,VE,O
409,का,IKO,O
409,हुन्,VVYX2,O
409,।,YF,O
410,काठमाडौं,NP,B-LOC
410,युवा,NN,B-ORG
410,तथा,CC,I-ORG
410,खेलकुद,NN,I-ORG
410,मन्त्रालय,NN,I-ORG
410,ले,IE,O
410,राष्ट्रिय,JX,B-ORG
410,खेलकुद,NN,I-ORG
410,परिषद्,NN,I-ORG
410,को,IKM,O
410,सदस्यसचिव,NN,O
410,मा,II,O
410,विष्णु,NP,B-PER
410,प्रसाद,NP,I-PER
410,लम्साल,NP,I-PER
410,लाई,IA,O
410,बिहीबार,NN,O
410,नि,TT,O
410,युक्त,JX,O
410,गरे,VE,O
410,को,IKM,O
410,छ,VVYN1,O
410,।,YF,O
411,नेता,NN,O
411,थापा,NP,B-PER
411,ले,IE,O
411,जातीय,NN,O
411,सँरचना,NN,O
411,सहित,II,O
411,को,IKM,O
411,सँघीय,NN,O
411,राज्य,NN,O
411,असम्भव,JX,O
411,भएका,NN,O
411,ले,IE,O
411,सबै,JX,O
411,लाई,IA,O
411,मान्य,NN,O
411,हुने,VN,O
411,गरि,VQ,O
411,सँघीय,NN,O
411,राज्य,NN,O
411,स्थापना,NN,O
411,गर्नुपर्ने,VN,O
411,मा,II,O
411,जोड,NN,O
411,दिए,VE,O
411,।,YF,O
412,सेना,NN,B-ORG
412,को,IKM,O
412,सुरक्षा,NN,O
412,लाई,IA,O
412,चुनौती,NN,O
412,दिएर,VQ,O
412,एउटा,NN,O
412,स्थापित,JX,O
412,संस्था,NN,O
412,लाई,IA,O
412,अपमान,NN,O
412,गर्ने,VN,O
412,काम,NN,O
412,भएको,NN,O
412,छ,VVYN1,O
412,।,YF,O
413,ठोस,JX,O
413,दृष्टिकोण,NN,O
413,र,CC,O
413,दिशा,NN,O
413,न,CC,O
413,भएको,NN,O
413,आज,NN,O
413,को,IKM,O
413,अवस्था,NN,O
413,मा,II,O
413,विपक्षी,NN,O
413,हरूको,NN,O
413,यस,DDX,O
413,भूमिका,NN,O
413,ले,IE,O
413,माओवादी,NN,B-ORG
413,भित्रको,NN,O
413,कुनै,DKX,O
413,पक्ष,NN,O
413,लाई,IA,O
413,सहयोगी,JX,O
413,का,IKO,O
413,रूपमा,NN,O
413,आकषिर्त,NN,O
413,पनि,TT,O
413,गर्न,VI,O
413,सक्छ,VVYN1,O
413,।,YF,O
414,सिंहदरबार,NN,B-LOC
414,मा,II,O
414,सबै,JX,O
414,कुरा,NN,O
414,को,IKM,O
414,व्यवस्था,NN,O
414,गरिदियो,VVYN1,O
414,भने,TT,O
414,त्यहाँ,RD,O
414,बस्न,VI,O
414,सकिन्छ,VVYN1,O
414,।,YF,O
415,कमसेकम,CSB,O
415,प्रचण्ड,NN,B-PER
415,समूह,NN,O
415,ले,IE,O
415,नगरे,VE,O
415,वैद्य,NP,B-PER
415,पक्ष,NN,O
415,ले,IE,O
415,ढुंगेल,NN,B-PER
415,लाई,IA,O
415,सहीद,NN,B-PER
415,घोषणा,NN,O
415,गर्नु,VI,O
415,पर्ने,VN,O
415,पो,TT,O
415,हो,VVYN1,O
415,कि,CC,O
415,जनयुद्ध,NN,O
415,मनाइरहँदा,NN,O
415,एमाओवादी,NN,B-ORG
415,र,CC,O
415,माओवादी,NN,B-ORG
415,ले,IE,O
415,आलोक,NN,B-PER
415,की,IKF,O
415,विधवा,NN,O
415,र,CC,O
415,रमेश,NP,B-PER
415,ढुंगेल,NN,O
415,का,IKO,O
415,परिवार,NN,O
415,लाई,IA,O
415,पनि,TT,O
415,एकपटक,RR,O
415,सम्झने,NN,O
415,हो,VVYN1,O
415,कि,CC,O
415,नभए,VE,O
415,कस,DKX,O
415,ले,IE,O
415,सम्झेलान्,NN,O
415,यिन,NN,O
415,लाई,IA,O
415,न,CC,O
415,तत्कालीन,JX,O
415,राज्य,NN,O
415,ले,IE,O
415,न,CC,O
415,माओवादी,NN,B-ORG
415,ले,IE,O
415,।,YF,O
416,माओवादी,NN,B-ORG
416,नेतृत्व,NN,O
416,ले,IE,O
416,लगातार,RR,O
416,यही,DDX,O
416,गल्ती,NN,O
416,गर्दै,VDX,O
416,आए,VE,O
416,को,IKM,O
416,छ,VVYN1,O
416,र,CC,O
416,त्यो,DDX,O
416,एक,MM,O
416,पछि,II,O
416,अर्,JX,O
416,को,IKM,O
416,अन्तरविरोध,NN,O
416,को,IKM,O
416,पुनरुत्पादन,NN,O
416,को,IKM,O
416,दुष्चक्र,NN,O
416,मा,II,O
416,फस्दै,NN,O
416,गए,VE,O
416,को,IKM,O
416,छ,VVYN1,O
416,।,YF,O
417,तर,CC,O
417,यस्तो,DDM,O
417,लाग्छ,VVYN1,O
417,यो,DDX,O
417,अप्ठेरो,JM,O
417,स्थिति,NN,O
417,को,IKM,O
417,पूर्ण,JX,O
417,आभाष,NN,O
417,जन,NN,O
417,प्रतिनिधि,NN,O
417,हरू,IH,O
417,र,CC,O
417,सरकार,NN,O
417,लाई,IA,O
417,समेत,TT,O
417,छैन,VVYN1,O
417,।,YF,O
418,संविधानसभा,NN,O
418,पछि,II,O
418,अपनाए,NN,O
418,को,IKM,O
418,उपयोगितावादी,NN,O
418,राजनीति,NN,O
418,का,IKO,O
418,कारण,NN,O
418,माओवादी,NN,B-ORG
418,ले,IE,O
418,राष्ट्रपति,NN,O
418,चुनाव,NN,O
418,मा,II,O
418,नराम्रो,JM,O
418,धक्,NN,O
418,का,IKO,O
418,खान,VI,O
418,पुग्यो,VVYN1,O
418,।,YF,O
419,अटोमेटिक,NN,O
419,मेसिन,NN,O
419,मेन्टिनेन्स,NN,O
419,मा,II,O
419,पठाएका,NN,O
419,ले,IE,O
419,ढुंगा,NN,O
419,र,CC,O
419,इँटा,NN,O
419,ले,IE,O
419,थिचेर,NN,O
419,म्यानुअल,NN,O
419,चलाइरहे,VVYX2,O
419,का,IKO,O
419,छौं,VVMX2,O
419,ती,DDX,O
419,कर्मचारी,NN,O
419,ले,IE,O
419,नयाँपत्रि,NN,B-ORG
419,का,IKO,O
419,सँग,II,O
419,भने,TT,O
419,।,YF,O
420,सहमति,NN,O
420,को,IKM,O
420,सरकार,NN,O
420,र,CC,O
420,निर्वाचन,NN,O
420,को,IKM,O
420,घोषणा,NN,O
420,हुने,VN,O
420,ठोस,JX,O
420,आधार,NN,O
420,तयार,JX,O
420,नहुञ्जेल,NN,O
420,प्रतिपक्षी,NN,O
420,दल,NN,O
420,हरूले,NN,O
420,आन्दोलन,NN,O
420,नरोक्ने,NN,O
420,उन,DDX,O
420,को,IKM,O
420,भनाइ,NN,O
420,थियो,VVYN1,O
420,।,YF,O
421,नेपाली,JX,B-ORG
421,काँग्रेस,NN,I-ORG
421,कास्,NN,I-ORG
421,की,IKF,O
421,जिल्ला,NN,B-ORG
421,समिति,NN,I-ORG
421,का,IKO,O
421,सल्लाहकार,NN,O
421,तथा,CC,O
421,पश्चिमाञ्चल,NN,B-ORG
421,वार,NN,I-ORG
421,एशोशिएशन,NN,I-ORG
421,का,IKO,O
421,संस्थापक,NN,O
421,अध्यक्ष,NN,O
421,प्रेम,NN,B-PER
421,बहादुर,NP,I-PER
421,कुंवर,NP,I-PER
421,को,IKM,O
421,निधन,NN,O
421,मा,II,O
421,बिभिन्न,JX,O
421,शिर्षष्ठ,NN,O
421,नेंता,NN,O
421,हरू,IH,O
421,लगायत,II,O
421,संघ,NN,O
421,संस्था,NN,O
421,हरू,IH,O
421,ले,IE,O
421,शोक,NN,O
421,सन्देश,NN,O
421,पठाएर,VQ,O
421,आ-आफ्नो,PRFKM,O
421,शोक,NN,O
421,प्रकट,JX,O
421,गर्नु,VI,O
421,भए,VE,O
421,को,IKM,O
421,छ,VVYN1,O
421,।,YF,O
422,जेहोस्,RR,O
422,पहिलो,MOM,O
422,चरण,NN,O
422,मा,II,O
422,फोरम,NN,B-ORG
422,का,IKO,O
422,उपराष्ट्रपति,NN,O
422,निर्वाचित,JX,O
422,भए,VE,O
422,पछि,II,O
422,दोस्रोपटक,NN,O
422,को,IKM,O
422,निर्वाचन,NN,O
422,बाट,II,O
422,मात्र,TT,O
422,तीनदलीय,NN,O
422,गठबन्धन,NN,O
422,का,IKO,O
422,उम्मेदवार,NN,O
422,यादव,NP,B-PER
422,राष्ट्रपति,NN,O
422,मा,II,O
422,निर्वाचित,JX,O
422,भए,VE,O
422,।,YF,O
423,दाहाल,NP,B-PER
423,लाई,IA,O
423,स्वागत,NN,O
423,गर्न,VI,O
423,मनमोहन,NP,B-PER
423,सिंह,NP,I-PER
423,आतुर,NN,O
423,भएको,NN,O
423,खबर,NN,O
423,नेपाल,NP,B-LOC
423,सरकार,NN,O
423,लाई,IA,O
423,धेरै,MM,O
423,पहि,NN,O
423,ले,IE,O
423,आइ,NN,O
423,सकेको,NN,O
423,छ,VVYN1,O
423,।,YF,O
424,उन,DDX,O
424,का,IKO,O
424,अनुसार,II,O
424,यी,DDX,O
424,दुवै,MM,O
424,समूह,NN,O
424,देखि,II,O
424,नेपाल,NP,B-LOC
424,मा,II,O
424,ठगी,NN,O
424,सञ्जाल,NN,O
424,चलाएर,VQ,O
424,बसे,VE,O
424,का,IKO,O
424,थिए,VVYX2,O
424,।,YF,O
425,उपलब्धिहीन,NN,O
425,बन्द,JX,O
425,का,IKO,O
425,घटना,NN,O
425,बिस्तारै,RR,O
425,पहाडी,JX,O
425,क्षेत्र,NN,O
425,तिर,II,O
425,पनि,TT,O
425,सर्दै,VDX,O
425,गए,VE,O
425,को,IKM,O
425,थापा,NP,B-PER
425,को,IKM,O
425,विश्लेषण,NN,O
425,छ,VVYN1,O
425,।,YF,O
426,शाह,NP,B-PER
426,राजा,NN,I-PER
426,ले,IE,O
426,मारिए,VE,O
426,का,IKO,O
426,यिन,NN,O
426,लाई,IA,O
426,न्याय,NN,O
426,दिने,VN,O
426,कुरै,TT,O
426,भएन,VVYN1,O
426,फेरि,RR,O
426,राणाकाल,NN,B-PER
426,मा,II,O
426,शाह,NP,B-PER
426,राजा,NN,I-PER
426,आफैं,PRF,O
426,नजरबन्द,NN,O
426,मा,II,O
426,थिए,VVYX2,O
426,।,YF,O
427,नेपाल,NP,B-LOC
427,को,IKM,O
427,तागत,NN,O
427,अर्गानिक,NN,O
427,वा,CC,O
427,जैविक,JX,O
427,पदार्थ,NN,O
427,मा,II,O
427,देखे,VE,O
427,का,IKO,O
427,छन्,VVYX2,O
427,उन,DDX,O
427,ले,IE,O
427,।,YF,O
428,नेपाली,JX,B-ORG
428,सेना,NN,I-ORG
428,को,IKM,O
428,राष्ट्रिय,JX,O
428,समावेशी,NN,O
428,चरित्र,NN,O
428,हुनेछ,VVYN1,O
428,।,YF,O
429,प्रचण्ड,NN,B-PER
429,ले,IE,O
429,गठबन्धन,NN,O
429,र,CC,O
429,आफ्नो,PRFKM,O
429,पार्टी,NN,O
429,सन्तुलन,NN,O
429,मा,II,O
429,राख्न,VI,O
429,सक्ने,VN,O
429,राजनीतिक,JX,O
429,कडी,NN,O
429,के,DKX,O
429,हो,VVYN1,O
429,अहिले,RD,O
429,सम्म,II,O
429,ज्ञात,NN,O
429,छैन,VVYN1,O
429,।,YF,O
430,सूचना,NN,O
430,प्रविधि,NN,O
430,विज्ञ,NN,O
430,किशोर,NP,B-PER
430,पन्त,NP,I-PER
430,स्मार्ट,NN,O
430,मोबाइल,NN,O
430,बाटै,II,O
430,आफ्नो,PRFKM,O
430,दैनिक,JX,O
430,कार्य,NN,O
430,हरू,IH,O
430,हुने,VN,O
430,बताउँछन्,VVYX2,O
430,।,YF,O
431,पत्रकार,NN,O
431,प्रशान्त,NP,B-PER
431,झा,NP,I-PER
431,को,IKM,O
431,भनाइ,NN,O
431,मा,II,O
431,राष्ट्रपति,NN,O
431,को,IKM,O
431,उम्मेदवार,NN,O
431,मा,II,O
431,देखिए,VE,O
431,को,IKM,O
431,ध्रुवीकरण,NN,O
431,ले,IE,O
431,अब,RD,O
431,मधेसी,NN,B-ORG
431,मोर्चा,NN,I-ORG
431,औपचारकि,NN,O
431,रूपमा,NN,O
431,रहेन,NN,O
431,।,YF,O
432,तर,CC,O
432,अस्पताल,NN,O
432,नै,TT,O
432,नरहे,VE,O
432,को,IKM,O
432,कलेज,NN,O
432,लाई,IA,O
432,अनुमति,NN,O
432,दिए,VE,O
432,को,IKM,O
432,भन्दै,VDX,O
432,उजुरी,NN,O
432,परे,VE,O
432,को,IKM,O
432,परिषद्,NN,O
432,अध्यक्ष,NN,O
432,दया,NN,B-PER
432,जोशी,NP,I-PER
432,ले,IE,O
432,नयाँपत्रि,NN,B-ORG
432,का,IKO,O
432,लाई,IA,O
432,बताइन्,NN,O
432,।,YF,O
433,हक्,NN,O
